pixel,true_gps_lat,true_gps_lon,true_attitude_roll,true_attitude_pitch,true_attitude_yaw,estimated_gps_lat,estimated_gps_lon,timestamp
"(471, 268)",40.9588825,29.1358404,4.997,0.08972559378487908,0.08010121691409643,85.96977425263127,40.95888621195688,29.135796142824177,1756989360.2315779
"(471, 267)",40.9588825,29.1358404,4.997,0.08972559378487908,0.08010121691409643,85.96977425263127,40.95888599387675,29.135796162836346,1756989360.337151
"(471, 267)",40.9588825,29.1358404,4.998,0.26164728486727834,0.08497752508434257,85.98175440443548,40.958885865653365,29.1357961766576,1756989360.4432766
"(471, 267)",40.9588825,29.1358404,4.998,0.26164728486727834,0.08497752508434257,85.98175440443548,40.958885865653365,29.1357961766576,1756989360.5508478
"(471, 267)",40.9588825,29.1358404,4.998,0.26164728486727834,0.08497752508434257,85.98175440443548,40.958885865653365,29.1357961766576,1756989360.6570716
"(471, 268)",40.9588825,29.1358404,4.998,-0.009398621276178548,0.08334435615066245,86.003228519186,40.95888631065207,29.135796114090304,1756989360.7673538
"(471, 269)",40.9588825,29.1358404,4.998,-0.009398621276178548,0.08334435615066245,86.003228519186,40.95888652887529,29.135796093864982,1756989360.8745663
"(471, 268)",40.9588825,29.1358404,4.998,0.03691793285607261,0.0883046543033586,86.03125278535056,40.95888629031656,29.13579611679789,1756989360.9952142
"(471, 267)",40.9588825,29.1358404,4.998,0.03691793285607261,0.0883046543033586,86.03125278535056,40.9588860721105,29.135796136706933,1756989361.0987215
"(471, 267)",40.9588825,29.1358404,4.998,0.27939267661992684,0.0885302773295938,86.04630652228127,40.958885889219175,29.135796179012257,1756989361.2085857
"(471, 266)",40.9588825,29.1358404,4.998,0.27939267661992684,0.0885302773295938,86.04630652228127,40.95888567119343,29.13579619792567,1756989361.3101768
"(471, 266)",40.9588825,29.1358404,4.998,0.27939267661992684,0.0885302773295938,86.04630652228127,40.95888567119343,29.13579619792567,1756989361.41661
"(471, 267)",40.9588825,29.1358404,4.997,0.01935101814860373,0.09084039538325889,86.05938633454184,40.958886101676995,29.135796140793662,1756989361.5216498
"(471, 267)",40.9588825,29.1358404,4.997,0.01935101814860373,0.09084039538325889,86.05938633454184,40.958886101676995,29.135796140793662,1756989361.6249094
"(471, 268)",40.9588825,29.1358404,4.997,0.01935101814860373,0.09084039538325889,86.05938633454184,40.95888631986834,29.135796120963022,1756989361.7289898
"(471, 267)",40.9588825,29.1358404,4.997,-0.03867540589656168,0.10409755243841562,86.08437116652574,40.95888616206162,29.135796111591336,1756989361.8359902
"(471, 267)",40.9588825,29.1358404,4.997,-0.03867540589656168,0.10409755243841562,86.08437116652574,40.95888616206162,29.135796111591336,1756989361.9393995
"(471, 266)",40.9588825,29.1358404,4.997,0.23306150244774693,0.09184613406843666,86.09821595997336,40.95888573732929,29.135796197644265,1756989362.047929
"(471, 266)",40.9588825,29.1358404,4.997,0.23306150244774693,0.09184613406843666,86.09821595997336,40.95888573732929,29.135796197644265,1756989362.1536574
"(471, 265)",40.9588825,29.1358404,4.997,0.23306150244774693,0.09184613406843666,86.09821595997336,40.958885519281296,29.135796216469373,1756989362.254897
"(471, 267)",40.9588825,29.1358404,4.997,0.020570825567839207,0.09545466841527851,86.11130260242311,40.958886130966754,29.13579613793835,1756989362.363437
"(471, 267)",40.9588825,29.1358404,4.997,0.020570825567839207,0.09545466841527851,86.11130260242311,40.958886130966754,29.13579613793835,1756989362.4719014
"(471, 268)",40.9588825,29.1358404,4.998,-0.07436706633256578,0.09381574317959279,86.11722437643351,40.95888642861377,29.135796095963368,1756989362.5761936
"(471, 267)",40.9588825,29.1358404,4.998,-0.07436706633256578,0.09381574317959279,86.11722437643351,40.958886210277186,29.135796115863577,1756989362.6844108
"(471, 267)",40.9588825,29.1358404,4.998,-0.07436706633256578,0.09381574317959279,86.11722437643351,40.958886210277186,29.135796115863577,1756989362.788011
"(471, 266)",40.9588825,29.1358404,4.998,0.23344770162054354,0.10005942320516376,86.1322576227967,40.958885757418415,29.135796178242195,1756989362.8902428
"(471, 265)",40.9588825,29.1358404,4.998,0.23344770162054354,0.10005942320516376,86.1322576227967,40.958885539295615,29.1357961968999,1756989362.9955506
"(471, 265)",40.9588825,29.1358404,4.998,0.07127442471147144,0.09095656196000199,86.14336351038715,40.95888567388102,29.135796186078526,1756989363.0973845
"(471, 267)",40.9588825,29.1358404,4.998,0.07127442471147144,0.09095656196000199,86.14336351038715,40.958886110317316,29.135796147650392,1756989363.2005937
"(471, 267)",40.9588825,29.1358404,4.998,0.07127442471147144,0.09095656196000199,86.14336351038715,40.958886110317316,29.135796147650392,1756989363.3064475
"(471, 267)",40.9588825,29.1358404,4.998,-0.10484498457496262,0.08930588399646709,86.15934615304498,40.95888625900418,29.135796121476695,1756989363.4160464
"(471, 268)",40.9588825,29.1358404,4.998,-0.10484498457496262,0.08930588399646709,86.15934615304498,40.95888647736484,29.135796101674185,1756989363.5222037
"(471, 267)",40.9588825,29.1358404,4.998,-0.10484498457496262,0.08930588399646709,86.15934615304498,40.95888625900418,29.135796121476695,1756989363.6297631
"(471, 266)",40.9588825,29.1358404,4.998,0.1810615380687209,0.08699746014988129,86.16967339907004,40.95888582073489,29.13579619342383,1756989363.7390032
"(471, 266)",40.9588825,29.1358404,4.998,0.12505231934796351,0.09439615584659182,86.16787022912915,40.958885863862946,29.13579617218073,1756989363.8446472
"(471, 266)",40.9588825,29.1358404,4.998,0.12505231934796351,0.09439615584659182,86.16787022912915,40.958885863862946,29.13579617218073,1756989363.9521747
"(471, 267)",40.9588825,29.1358404,4.998,0.12505231934796351,0.09439615584659182,86.16787022912915,40.95888608205353,29.13579615329362,1756989364.0520594
"(471, 267)",40.9588825,29.1358404,4.998,-0.16837482187117922,0.08661589003107294,86.18767094753302,40.958886325837085,29.135796117308427,1756989364.1695466
"(471, 267)",40.9588825,29.1358404,4.998,-0.16837482187117922,0.08661589003107294,86.18767094753302,40.958886325837085,29.135796117308427,1756989364.274486
"(471, 267)",40.9588825,29.1358404,4.998,-0.16837482187117922,0.08661589003107294,86.18767094753302,40.958886325837085,29.135796117308427,1756989364.3766549
"(471, 267)",40.9588825,29.1358404,4.998,0.07329560041683986,0.08095633792188352,86.19816211809815,40.95888614072992,29.135796168630442,1756989364.4863718
"(471, 266)",40.9588825,29.1358404,4.998,0.07329560041683986,0.08095633792188352,86.19816211809815,40.958885922528985,29.135796187557947,1756989364.5901282
"(471, 266)",40.9588825,29.1358404,4.998,0.1686055942197184,0.0869058328953613,86.20301155240887,40.95888585000004,29.135796194094844,1756989364.6982174
"(471, 267)",40.9588825,29.1358404,4.998,0.1686055942197184,0.0869058328953613,86.20301155240887,40.95888606814444,29.135796175551828,1756989364.802454
"(471, 267)",40.9588825,29.1358404,4.998,0.1686055942197184,0.0869058328953613,86.20301155240887,40.95888606814444,29.135796175551828,1756989364.9071257
"(471, 267)",40.9588825,29.1358404,4.999,-0.13194105871381062,0.08144637731440549,86.20753313763942,40.95888630936034,29.13579612478309,1756989365.0124016
"(471, 268)",40.9588825,29.1358404,4.999,-0.13194105871381062,0.08144637731440549,86.20753313763942,40.95888652777817,29.135796105118718,1756989365.1162524
"(471, 268)",40.9588825,29.1358404,4.999,-0.13194105871381062,0.08144637731440549,86.20753313763942,40.95888652777817,29.135796105118718,1756989365.2230303
"(471, 267)",40.9588825,29.1358404,5.033,0.07359843659720794,0.07257733665650426,86.21266943989527,40.95888617454147,29.135795873704136,1756989365.3236861
"(471, 266)",40.9588825,29.1358404,5.127,0.15141961096834983,0.06721551809612525,86.22212242170656,40.958885961981814,29.135795084149667,1756989365.4284427
"(471, 266)",40.9588825,29.1358404,5.127,0.15141961096834983,0.06721551809612525,86.22212242170656,40.958885961981814,29.135795084149667,1756989365.531327
"(471, 267)",40.9588825,29.1358404,5.127,0.15141961096834983,0.06721551809612525,86.22212242170656,40.95888618571843,29.135795065164725,1756989365.63533
"(471, 268)",40.9588825,29.1358404,5.288,-0.07011928897841287,0.07051491968195792,86.22296936516365,40.95888671833583,29.135793575894176,1756989365.7423513
"(471, 267)",40.9588825,29.1358404,5.288,-0.07011928897841287,0.07051491968195792,86.22296936516365,40.95888648737478,29.135793596361147,1756989365.847515
"(471, 267)",40.9588825,29.1358404,5.288,-0.07011928897841287,0.07051491968195792,86.22296936516365,40.95888648737478,29.135793596361147,1756989365.9526746
"(471, 267)",40.9588825,29.1358404,5.518,0.007072872661433114,0.08029519028446083,86.22965612036108,40.958886597633885,29.13579155846689,1756989366.1245136
"(471, 267)",40.9588825,29.1358404,5.518,0.007072872661433114,0.08029519028446083,86.22965612036108,40.958886597633885,29.13579155846689,1756989366.228571
"(471, 267)",40.9588825,29.1358404,5.815,0.1487923226752089,0.06788298232450887,86.23893834744314,40.95888669411993,29.135788981483664,1756989366.3345957
"(471, 266)",40.9588825,29.1358404,5.815,0.1487923226752089,0.06788298232450887,86.23893834744314,40.95888644035045,29.135789002929364,1756989366.4426434
"(471, 267)",40.9588825,29.1358404,5.815,0.1487923226752089,0.06788298232450887,86.23893834744314,40.95888669411993,29.135788981483664,1756989366.5445364
"(471, 268)",40.9588825,29.1358404,6.177,0.11433196391965826,0.07166489942260593,86.25033110297872,40.958887266687945,29.13578574421414,1756989366.6470342
"(471, 268)",40.9588825,29.1358404,6.177,0.11433196391965826,0.07166489942260593,86.25033110297872,40.958887266687945,29.13578574421414,1756989366.7572002
"(471, 267)",40.9588825,29.1358404,6.177,0.11433196391965826,0.07166489942260593,86.25033110297872,40.95888699707603,29.135785767085938,1756989366.864644
"(471, 267)",40.9588825,29.1358404,6.603,0.02259472434423171,0.07375773208329998,86.2626800849981,40.95888741258838,29.135781975865722,1756989366.9689405
"(470, 266)",40.9588825,29.1358404,7.068,-0.030499486032124608,0.07449440533788287,86.26700359474272,40.95888753293995,29.135778283618674,1756989367.0775585
"(468, 266)",40.9588825,29.1358404,7.068,-0.030499486032124608,0.07449440533788287,86.26700359474272,40.95888757315453,29.135779101873904,1756989367.1804671
"(467, 266)",40.9588825,29.1358404,7.068,-0.030499486032124608,0.07449440533788287,86.26700359474272,40.95888759326144,29.135779510993746,1756989367.2878668
"(465, 266)",40.9588825,29.1358404,7.524,-0.05411630916552505,0.07790202940348455,86.27168227432418,40.95888799669425,29.13577644051744,1756989367.3958402
"(464, 267)",40.9588825,29.1358404,7.524,-0.05411630916552505,0.07790202940348455,86.27168227432418,40.9588883467044,29.135776847430655,1756989367.5009267
"(462, 266)",40.9588825,29.1358404,7.524,-0.05411630916552505,0.07790202940348455,86.27168227432418,40.95888806082352,29.135777747180413,1756989367.6012065
"(460, 265)",40.9588825,29.1358404,7.952,-0.06654336478279385,0.08448488435024218,86.27750159549703,40.958888095553405,29.135775115805167,1756989367.7085555
"(458, 265)",40.9588825,29.1358404,7.952,-0.06654336478279385,0.08448488435024218,86.27750159549703,40.95888814066753,29.13577603658206,1756989367.81467
"(455, 264)",40.9588825,29.1358404,7.952,-0.06654336478279385,0.08448488435024218,86.27750159549703,40.958887860991275,29.135777447975602,1756989367.9242928
"(452, 263)",40.9588825,29.1358404,8.34,-0.04391195985477972,0.08007400954922878,86.27937989751878,40.958887801175536,29.135775873026223,1756989368.0285265
"(447, 263)",40.9588825,29.1358404,8.686,-0.0029319798053511355,0.06531377731973949,86.28088253913619,40.95888808974845,29.135775756772524,1756989368.1374328
"(445, 262)",40.9588825,29.1358404,8.686,-0.0029319798053511355,0.06531377731973949,86.28088253913619,40.958887759766675,29.13577679445921,1756989368.2401173
"(442, 261)",40.9588825,29.1358404,8.686,-0.0029319798053511355,0.06531377731973949,86.28088253913619,40.95888745441461,29.135778334617005,1756989368.3434057
"(438, 260)",40.9588825,29.1358404,8.991,0.09925921718510784,0.06870984209058371,86.28671552068738,40.95888719776589,29.135778284800804,1756989368.4505184
"(436, 260)",40.9588825,29.1358404,8.991,0.09925921718510784,0.06870984209058371,86.28671552068738,40.95888724865258,29.13577932491342,1756989368.5524943
"(433, 259)",40.9588825,29.1358404,8.991,0.09925921718510784,0.06870984209058371,86.28671552068738,40.958886932562756,29.135780918263563,1756989368.6558344
"(429, 259)",40.9588825,29.1358404,9.257,0.20619731456524218,0.04742560860002196,86.29300612491295,40.95888701874136,29.135781376466916,1756989368.764723
"(427, 258)",40.9588825,29.1358404,9.257,0.20619731456524218,0.04742560860002196,86.29300612491295,40.95888666720678,29.13578248029404,1756989368.8659894
"(423, 258)",40.9588825,29.1358404,9.486,0.18926019299154273,0.018723687951700537,86.29800582338541,40.95888690816574,29.13578330848421,1756989368.9751363
"(421, 258)",40.9588825,29.1358404,9.486,0.18926019299154273,0.018723687951700537,86.29800582338541,40.95888696170075,29.13578440459621,1756989369.081693
"(417, 258)",40.9588825,29.1358403,9.678,-0.0005613421547644976,0.01608699480823761,86.29237091732014,40.95888744615696,29.13578537338281,1756989369.3035204
"(415, 258)",40.9588825,29.1358403,9.678,-0.0005613421547644976,0.01608699480823761,86.29237091732014,40.95888750087326,29.135786491922254,1756989369.4072683
"(413, 257)",40.9588825,29.1358403,9.833,-0.0952449202427783,0.01043063934764167,86.30470623896119,40.95888736289317,29.135786798827848,1756989369.5096521
"(412, 257)",40.9588825,29.1358403,9.833,-0.0952449202427783,0.01043063934764167,86.30470623896119,40.95888739060216,29.135787367084735,1756989369.615534
"(411, 256)",40.9588825,29.1358403,9.833,-0.0952449202427783,0.01043063934764167,86.30470623896119,40.95888698917524,29.13578797246139,1756989369.7196605
"(410, 256)",40.9588825,29.1358403,9.95,0.12020612670906757,0.016848434168668415,86.29461121936791,40.95888672650534,29.13578795202579,1756989369.8249378
"(407, 256)",40.9588825,29.1358403,9.95,0.12020612670906757,0.016848434168668415,86.29461121936791,40.958886810824154,29.13578967669874,1756989369.9276586
"(405, 255)",40.9588825,29.1358403,10.025,0.22937685551436307,0.029223207822790868,86.29382574761335,40.95888628942988,29.135790481648442,1756989370.036217
"(403, 255)",40.9588825,29.1358403,10.025,0.22937685551436307,0.029223207822790868,86.29382574761335,40.95888634606914,29.1357916401443,1756989370.1464121
"(402, 254)",40.9588825,29.1358403,10.058,-0.05824451151845646,0.03872410434493108,86.30450816347526,40.958886408458795,29.13579202083452,1756989370.255259
"(402, 254)",40.9588825,29.1358403,10.058,-0.05824451151845646,0.03872410434493108,86.30450816347526,40.958886408458795,29.13579202083452,1756989370.3646753
"(402, 253)",40.9588825,29.1358403,10.058,-0.05824451151845646,0.03872410434493108,86.30450816347526,40.95888596947033,29.135792058616648,1756989370.4678264
"(401, 253)",40.9588825,29.1358403,10.058,-0.042976937639895386,0.04448554900271534,86.30461744650198,40.958885973339854,29.13579262902934,1756989370.5743337
"(401, 254)",40.9588825,29.1358403,10.058,-0.042976937639895386,0.04448554900271534,86.30461744650198,40.95888641233191,29.135792591312235,1756989370.682456
"(399, 253)",40.9588825,29.1358403,10.042,0.24262422085301436,0.05016460116858302,86.29765748373774,40.95888556981079,29.135793904456992,1756989370.7915156
"(399, 254)",40.9588825,29.1358403,10.042,0.24262422085301436,0.05016460116858302,86.29765748373774,40.95888600788957,29.13579386786855,1756989370.8905885
"(398, 254)",40.9588825,29.1358403,10.042,0.24262422085301436,0.05016460116858302,86.29765748373774,40.95888603622612,29.135794448251264,1756989371.0046926
"(398, 254)",40.9588825,29.1358403,10.022,-0.00505923334277218,0.06454450725414697,86.2911278228912,40.958886413722475,29.135794458406238,1756989371.114479
"(397, 254)",40.9588825,29.1358403,10.022,-0.00505923334277218,0.06454450725414697,86.2911278228912,40.95888644205652,29.135795037900184,1756989371.2267783
"(397, 254)",40.9588825,29.1358403,10.005,-0.08309464736945368,0.05694903674229528,86.29662612517306,40.95888656179313,29.135795118468955,1756989371.337783
"(397, 253)",40.9588825,29.1358403,10.005,-0.08309464736945368,0.05694903674229528,86.29662612517306,40.958886125055315,29.13579515621736,1756989371.5381687
"(397, 252)",40.9588825,29.1358403,9.995,0.23004287899971865,0.06776017232158087,86.2982585403847,40.95888519441451,29.135795269582122,1756989371.6449504
"(396, 252)",40.9588825,29.1358403,9.995,0.23004287899971865,0.06776017232158087,86.2982585403847,40.958885222617695,29.13579584740252,1756989371.7608995
"(396, 252)",40.9588825,29.1358403,9.989,-0.006607924542456354,0.056012447052357285,86.30168729534805,40.95888559463931,29.13579585999316,1756989371.870475
"(396, 253)",40.9588825,29.1358403,9.989,-0.006607924542456354,0.056012447052357285,86.30168729534805,40.95888603061265,29.135795822652508,1756989372.086991
"(396, 254)",40.9588825,29.1358403,9.988,-0.13378380906732568,0.05906288690892167,86.3011750311603,40.95888666510149,29.13579575867014,1756989372.2030358
"(396, 253)",40.9588825,29.1358403,9.988,-0.13378380906732568,0.05906288690892167,86.3011750311603,40.958886229056496,29.135795796498364,1756989372.3122807
"(397, 253)",40.9588825,29.1358403,9.989,0.1749679954728646,0.06309414593236386,86.30116137078195,40.95888571702781,29.135795261442134,1756989372.430153
"(396, 252)",40.9588825,29.1358403,9.989,0.1749679954728646,0.06309414593236386,86.30116137078195,40.95888530932841,29.13579587556122,1756989372.5382836
"(396, 252)",40.9588825,29.1358403,9.989,0.1749679954728646,0.06309414593236386,86.30116137078195,40.95888530932841,29.13579587556122,1756989372.6432407
"(396, 253)",40.9588825,29.1358403,9.99,0.08422582407956433,0.05986168553648259,86.30150971042963,40.95888588818659,29.135795825670098,1756989372.8551135
"(397, 254)",40.9588825,29.1358403,9.99,0.08422582407956433,0.05986168553648259,86.30150971042963,40.95888629597878,29.135795211121504,1756989372.9594312
"(397, 254)",40.9588825,29.1358403,9.991,-0.15728455567042227,0.055308764145074074,86.30550537109409,40.95888667790184,29.135795172390424,1756989373.0714679
"(397, 254)",40.9588825,29.1358403,9.991,-0.15728455567042227,0.055308764145074074,86.30550537109409,40.95888667790184,29.135795172390424,1756989373.1785283
"(397, 253)",40.9588825,29.1358403,9.992,0.16049502472480592,0.061772457637220106,86.2957518609593,40.958885737572125,29.135795248014922,1756989373.2888803
"(397, 252)",40.9588825,29.1358403,9.992,0.16049502472480592,0.061772457637220106,86.2957518609593,40.95888530157273,29.13579528478432,1756989373.3947763
"(396, 252)",40.9588825,29.1358403,9.993,0.13117754495022368,0.06857498587511562,86.29782140827781,40.95888537665981,29.135795836872628,1756989373.508312
"(397, 253)",40.9588825,29.1358403,9.993,0.13117754495022368,0.06857498587511562,86.29782140827781,40.958885784541295,29.135795222239977,1756989373.6107824
"(397, 253)",40.9588825,29.1358403,9.993,0.13117754495022368,0.06857498587511562,86.29782140827781,40.958885784541295,29.135795222239977,1756989373.7206793
"(397, 254)",40.9588825,29.1358403,9.993,-0.15748718016906157,0.05717003738464883,86.30579223903922,40.95888667908994,29.1357951589413,1756989373.9317043
"(397, 254)",40.9588825,29.1358403,9.993,-0.15748718016906157,0.05717003738464883,86.30579223903922,40.95888667908994,29.1357951589413,1756989374.0446742
"(397, 253)",40.9588825,29.1358403,9.993,0.08989692214329797,0.055874379180555836,86.30054665375665,40.958885851883124,29.135795244982482,1756989374.1567454
"(397, 253)",40.9588825,29.1358403,9.993,0.08989692214329797,0.055874379180555836,86.30054665375665,40.958885851883124,29.135795244982482,1756989374.264028
"(397, 252)",40.9588825,29.1358403,9.992,0.18303726366763964,0.06021067885460116,86.29719303087417,40.95888526724136,29.135795292571828,1756989374.3685157
"(397, 253)",40.9588825,29.1358403,9.992,0.18303726366763964,0.06021067885460116,86.29719303087417,40.95888570322129,29.135795255904146,1756989374.4833627
"(397, 254)",40.9588825,29.1358403,9.992,-0.13348837670529617,0.0580077427440737,86.30741099387251,40.95888664191703,29.135795166173487,1756989374.584449
"(397, 254)",40.9588825,29.1358403,9.992,-0.13348837670529617,0.0580077427440737,86.30741099387251,40.95888664191703,29.135795166173487,1756989374.792869
"(397, 254)",40.9588825,29.1358403,9.992,0.06748395653669866,0.05717792812077004,86.30097695567436,40.95888632288398,29.135795205277926,1756989374.899476
"(397, 253)",40.9588825,29.1358403,9.992,0.06748395653669866,0.05717792812077004,86.30097695567436,40.958885886834025,29.135795242351566,1756989375.0096583
"(397, 253)",40.9588825,29.1358403,9.992,0.1900935427713504,0.05850826087408209,86.29938552159774,40.95888569360007,29.135795261370962,1756989375.1264675
"(397, 252)",40.9588825,29.1358403,9.992,0.1900935427713504,0.05850826087408209,86.29938552159774,40.95888525762882,29.13579529798898,1756989375.2260833
"(397, 253)",40.9588825,29.1358403,9.992,0.1900935427713504,0.05850826087408209,86.29938552159774,40.95888569360007,29.135795261370962,1756989375.3341653
"(397, 254)",40.9588825,29.1358403,9.992,-0.10198515635503051,0.0768287825692934,86.29786238941284,40.958886585410006,29.13579512667848,1756989375.4454691
"(397, 255)",40.9588825,29.1358403,9.992,-0.10198515635503051,0.0768287825692934,86.29786238941284,40.95888702166134,29.135795088912886,1756989375.660948
"(397, 254)",40.9588825,29.1358403,9.992,-0.06279047598866935,0.09251421194662852,86.29775310638611,40.95888652267425,29.13579509693662,1756989375.765271
"(397, 253)",40.9588825,29.1358403,9.992,-0.06279047598866935,0.09251421194662852,86.29775310638611,40.958886086418424,29.135795134554936,1756989375.870884
"(397, 253)",40.9588825,29.1358403,9.992,0.206482701746715,0.10292777582134516,86.29952212538115,40.95888566442745,29.13579515923687,1756989375.9907615
"(397, 253)",40.9588825,29.1358403,9.992,0.206482701746715,0.10292777582134516,86.29952212538115,40.95888566442745,29.13579515923687,1756989376.1002083
"(397, 253)",40.9588825,29.1358403,9.992,-0.01653806410288282,0.09235587695588852,86.29526008733906,40.958886012411305,29.1357951432501,1756989376.205027
"(397, 254)",40.9588825,29.1358403,9.992,-0.01653806410288282,0.09235587695588852,86.29526008733906,40.95888644862719,29.135795105785576,1756989376.3186352
"(397, 254)",40.9588825,29.1358403,9.992,-0.01653806410288282,0.09235587695588852,86.29526008733906,40.95888644862719,29.135795105785576,1756989376.4276783
"(397, 254)",40.9588825,29.1358403,9.991,-0.09161987071196676,0.09286954186602786,86.29858638946486,40.95888656797631,29.135795095259343,1756989376.5418124
"(397, 254)",40.9588825,29.1358403,9.991,-0.09161987071196676,0.09286954186602786,86.29858638946486,40.95888656797631,29.135795095259343,1756989376.6431959
"(397, 253)",40.9588825,29.1358403,9.991,-0.09161987071196676,0.09286954186602786,86.29858638946486,40.95888613173859,29.135795132977115,1756989376.7544699
"(397, 253)",40.9588825,29.1358403,9.991,0.23001251667442382,0.07876087900086738,86.29782140827781,40.958885628163635,29.13579522506724,1756989376.8605351
"(397, 253)",40.9588825,29.1358403,9.991,0.23001251667442382,0.07876087900086738,86.29782140827781,40.958885628163635,29.13579522506724,1756989376.9676561
"(397, 253)",40.9588825,29.1358403,9.991,0.024820293794018095,0.06998330551492747,86.29581333266184,40.958885949297695,29.135795208352334,1756989377.0835783
"(397, 254)",40.9588825,29.1358403,9.991,0.024820293794018095,0.06998330551492747,86.29581333266184,40.9588863853724,29.135795171062476,1756989377.1898923
"(397, 255)",40.9588825,29.1358403,9.991,-0.15476109425679344,0.05959189306426709,86.30057397451333,40.9588871069023,29.135795124323828,1756989377.3072317
"(397, 255)",40.9588825,29.1358403,9.991,-0.15476109425679344,0.05959189306426709,86.30057397451333,40.9588871069023,29.135795124323828,1756989377.4372997
"(397, 254)",40.9588825,29.1358403,9.991,-0.15476109425679344,0.05959189306426709,86.30057397451333,40.95888667069385,29.13579516225854,1756989377.637365
"(397, 253)",40.9588825,29.1358403,9.992,0.16008838834535216,0.06029031992754056,86.30433740874601,40.9588857434257,29.13579525209048,1756989377.748685
"(397, 253)",40.9588825,29.1358403,9.992,0.08092804332963821,0.05175626536387408,86.29814925735798,40.95888586450884,29.135795257410912,1756989377.8572137
"(397, 253)",40.9588825,29.1358403,9.992,0.08092804332963821,0.05175626536387408,86.29814925735798,40.95888586450884,29.135795257410912,1756989377.9603512
"(397, 254)",40.9588825,29.1358403,9.992,0.08092804332963821,0.05175626536387408,86.29814925735798,40.9588863005312,29.135795220361988,1756989378.0728762
"(397, 255)",40.9588825,29.1358403,9.992,-0.17926338404800926,0.04419990168708468,86.29855223851901,40.95888714571779,29.135795151264844,1756989378.1751587
"(397, 255)",40.9588825,29.1358403,9.992,-0.17926338404800926,0.04419990168708468,86.29855223851901,40.95888714571779,29.135795151264844,1756989378.2897592
"(397, 254)",40.9588825,29.1358403,9.992,0.16396932317609456,0.03351320028168695,86.29888008759917,40.95888617214807,29.135795279003595,1756989378.3931737
"(397, 254)",40.9588825,29.1358403,9.992,0.16396932317609456,0.03351320028168695,86.29888008759917,40.95888617214807,29.135795279003595,1756989378.5108514
"(398, 253)",40.9588825,29.1358403,9.992,0.16396932317609456,0.03351320028168695,86.29888008759917,40.9588857080509,29.13579473829992,1756989378.6148365
"(398, 253)",40.9588825,29.1358403,9.992,0.106550177319832,0.01466977057609963,86.29276023810283,40.95888579585586,29.135794772067417,1756989378.7313955
"(397, 254)",40.9588825,29.1358403,9.992,0.106550177319832,0.01466977057609963,86.29276023810283,40.95888625999086,29.135795312379567,1756989378.8360124
"(397, 254)",40.9588825,29.1358403,9.993,-0.1577496888848575,0.008437692367215768,86.29552646471669,40.95888667699366,29.135795273191583,1756989378.9393988
"(397, 255)",40.9588825,29.1358403,9.993,-0.1577496888848575,0.008437692367215768,86.29552646471669,40.958887113143426,29.135795235199737,1756989379.0455415
"(397, 255)",40.9588825,29.1358403,9.993,-0.1577496888848575,0.008437692367215768,86.29552646471669,40.958887113143426,29.135795235199737,1756989379.1594908
"(397, 254)",40.9588825,29.1358403,9.998,0.7678752662588094,3.6651179284429234,86.32527193855209,40.95888494581613,29.135786549684532,1756989379.2687128
"(397, 254)",40.9588825,29.1358403,9.998,0.7678752662588094,3.6651179284429234,86.32527193855209,40.95888494581613,29.135786549684532,1756989379.3819563
"(397, 253)",40.9588823,29.1358396,10.047,2.013370293250978,11.92485971532382,86.6885423797484,40.95888179164562,29.135763554861395,1756989379.5873716
"(397, 254)",40.9588823,29.1358396,10.047,2.013370293250978,11.92485971532382,86.6885423797484,40.95888227701311,29.13576352708855,1756989379.6961546
"(397, 255)",40.958882,29.1358374,10.159,4.71604968084199,15.287505277693667,95.60478060530976,40.95888743434809,29.135750589546767,1756989379.8057394
"(397, 255)",40.958882,29.1358374,10.159,4.71604968084199,15.287505277693667,95.60478060530976,40.95888743434809,29.135750589546767,1756989379.9134784
"(397, 255)",40.9588812,29.135833,10.341,7.846497412848553,12.476936221973133,109.98098326092011,40.95889556595684,29.13575488692206,1756989380.0224686
"(397, 253)",40.9588812,29.135833,10.341,7.846497412848553,12.476936221973133,109.98098326092011,40.95889463570369,29.135754357728892,1756989380.2335892
"(397, 253)",40.9588802,29.1358266,10.59,10.370293292303284,9.40503815219239,124.84096821544246,40.95890164117252,29.135757597646002,1756989380.3391469
"(397, 253)",40.9588802,29.1358266,10.59,10.370293292303284,9.40503815219239,124.84096821544246,40.95890164117252,29.135757597646002,1756989380.4437613
"(397, 254)",40.9588787,29.1358183,10.906,12.10272723282106,6.203192318357567,139.81218280059846,40.95890710364811,29.135760844570274,1756989380.5552452
"(396, 254)",40.9588787,29.1358183,10.906,12.10272723282106,6.203192318357567,139.81218280059846,40.95890670518728,29.135761304539752,1756989380.660094
"(397, 255)",40.9588787,29.1358183,10.906,12.10272723282106,6.203192318357567,139.81218280059846,40.958907399689615,29.135761394515033,1756989380.7771668
"(398, 254)",40.958877,29.1358082,11.286,11.364111429749528,2.5248048264611893,154.72596915521302,40.958910955698336,29.135767161756338,1756989380.886666
"(406, 252)",40.958877,29.1358082,11.286,11.364111429749528,2.5248048264611893,154.72596915521302,40.95891431667805,29.13576352965098,1756989380.9955542
"(419, 250)",40.958877,29.1358082,11.286,11.364111429749528,2.5248048264611893,154.72596915521302,40.95892005089149,29.135758376965054,1756989381.1009011
